state_name,county,Substate,mental_illness_percentage
Indiana,Vermillion,West,0.2509
Indiana,Vigo,West,0.2509
Indiana,Warren,West,0.2509
Indiana,White,West,0.2509
Iowa,Jasper,Central,0.1978
Iowa,Marion,Central,0.1978
Iowa,Polk,Central,0.1978
Iowa,Warren,Central,0.1978
Iowa,Boone,North Central,0.1891
Iowa,Cerro Gordo,North Central,0.1891
Iowa,Floyd,North Central,0.1891
Iowa,Franklin,North Central,0.1891
Iowa,Hancock,North Central,0.1891
Iowa,Hardin,North Central,0.1891
Iowa,Kossuth,North Central,0.1891
Iowa,Marshall,North Central,0.1891
Iowa,Mitchell,North Central,0.1891
Iowa,Poweshiek,North Central,0.1891
Iowa,Story,North Central,0.1891
Iowa,Tama,North Central,0.1891
Iowa,Winnebago,North Central,0.1891
Iowa,Worth,North Central,0.1891
Iowa,Allamakee,Northeast,0.1929
Iowa,Benton,Northeast,0.1929
Iowa,Black Hawk,Northeast,0.1929
Iowa,Bremer,Northeast,0.1929
Iowa,Buchanan,Northeast,0.1929
Iowa,Butler,Northeast,0.1929
Iowa,Chickasaw,Northeast,0.1929
Iowa,Clayton,Northeast,0.1929
Iowa,Clinton,Northeast,0.1929
Iowa,Delaware,Northeast,0.1929
Iowa,Dubuque,Northeast,0.1929
Iowa,Fayette,Northeast,0.1929
Iowa,Grundy,Northeast,0.1929
Iowa,Howard,Northeast,0.1929
Iowa,Jackson,Northeast,0.1929
Iowa,Jones,Northeast,0.1929
Iowa,Linn,Northeast,0.1929
Iowa,Winneshiek,Northeast,0.1929
Iowa,Audubon,Northwest,0.1700
Iowa,Buena Vista,Northwest,0.1700
Iowa,Calhoun,Northwest,0.1700
Iowa,Carroll,Northwest,0.1700
Iowa,Cherokee,Northwest,0.1700
Iowa,Clay,Northwest,0.1700
Iowa,Crawford,Northwest,0.1700
Iowa,Dickinson,Northwest,0.1700
Iowa,Emmet,Northwest,0.1700
Iowa,Greene,Northwest,0.1700
Iowa,Guthrie,Northwest,0.1700
Iowa,Hamilton,Northwest,0.1700
Iowa,Humboldt,Northwest,0.1700
Iowa,Ida,Northwest,0.1700
Iowa,Lyon,Northwest,0.1700
Iowa,Monona,Northwest,0.1700
Iowa,O'Brien,Northwest,0.1700
Iowa,Osceola,Northwest,0.1700
Iowa,Palo Alto,Northwest,0.1700
Iowa,Plymouth,Northwest,0.1700
Iowa,Pocahontas,Northwest,0.1700
Iowa,Sac,Northwest,0.1700
Iowa,Shelby,Northwest,0.1700
Iowa,Sioux,Northwest,0.1700
Iowa,Webster,Northwest,0.1700
Iowa,Woodbury,Northwest,0.1700
Iowa,Wright,Northwest,0.1700
Iowa,Appanoose,Southeast,0.2031
Iowa,Cedar,Southeast,0.2031
Iowa,Davis,Southeast,0.2031
Iowa,Des Moines,Southeast,0.2031
Iowa,Henry,Southeast,0.2031
Iowa,Iowa,Southeast,0.2031
Iowa,Jefferson,Southeast,0.2031
Iowa,Johnson,Southeast,0.2031
Iowa,Keokuk,Southeast,0.2031
Iowa,Lee,Southeast,0.2031
Iowa,Louisa,Southeast,0.2031
Iowa,Lucas,Southeast,0.2031
Iowa,Mahaska,Southeast,0.2031
Iowa,Monroe,Southeast,0.2031
Iowa,Muscatine,Southeast,0.2031
Iowa,Scott,Southeast,0.2031
Iowa,Van Buren,Southeast,0.2031
Iowa,Wapello,Southeast,0.2031
Iowa,Washington,Southeast,0.2031
Iowa,Wayne,Southeast,0.2031
Iowa,Adair,Southwest,0.1812
Iowa,Adams,Southwest,0.1812
Iowa,Cass,Southwest,0.1812
Iowa,Clarke,Southwest,0.1812
Iowa,Dallas,Southwest,0.1812
Iowa,Decatur,Southwest,0.1812
Iowa,Fremont,Southwest,0.1812
Iowa,Harrison,Southwest,0.1812
Iowa,Madison,Southwest,0.1812
Iowa,Mills,Southwest,0.1812
Iowa,Montgomery,Southwest,0.1812
Iowa,Page,Southwest,0.1812
Iowa,Pottawattamie,Southwest,0.1812
Iowa,Ringgold,Southwest,0.1812
Iowa,Taylor,Southwest,0.1812
Iowa,Union,Southwest,0.1812
Kansas,Atchison,Northeast,0.1964
Kansas,Brown,Northeast,0.1964
Kansas,Doniphan,Northeast,0.1964
Kansas,Douglas,Northeast,0.1964
Kansas,Franklin,Northeast,0.1964
Kansas,Geary,Northeast,0.1964
Kansas,Jackson,Northeast,0.1964
Kansas,Jefferson,Northeast,0.1964
Kansas,Johnson,Northeast,0.1964
Kansas,Leavenworth,Northeast,0.1964
Kansas,Lyon,Northeast,0.1964
Kansas,Marshall,Northeast,0.1964
Kansas,Miami,Northeast,0.1964
Kansas,Morris,Northeast,0.1964
Kansas,Nemaha,Northeast,0.1964
Kansas,Osage,Northeast,0.1964
Kansas,Pottawatomie,Northeast,0.1964
Kansas,Riley,Northeast,0.1964
Kansas,Shawnee,Northeast,0.1964
Kansas,Wabaunsee,Northeast,0.1964
Kansas,Wyandotte,Northeast,0.1964
Kansas,Cheyenne,Northwest and North Central,0.1851
Kansas,Decatur,Northwest and North Central,0.1851
Kansas,Ellis,Northwest and North Central,0.1851
Kansas,Gove,Northwest and North Central,0.1851
Kansas,Graham,Northwest and North Central,0.1851
Kansas,Logan,Northwest and North Central,0.1851
Kansas,Norton,Northwest and North Central,0.1851
Kansas,Phillips,Northwest and North Central,0.1851
Kansas,Rawlins,Northwest and North Central,0.1851
Kansas,Rooks,Northwest and North Central,0.1851
Kansas,Sheridan,Northwest and North Central,0.1851
Kansas,Sherman,Northwest and North Central,0.1851
Kansas,Thomas,Northwest and North Central,0.1851
Kansas,Trego,Northwest and North Central,0.1851
Kansas,Wallace,Northwest and North Central,0.1851
Kansas,Clay,Northwest and North Central,0.1851
Kansas,Cloud,Northwest and North Central,0.1851
Kansas,Dickinson,Northwest and North Central,0.1851
Kansas,Ellsworth,Northwest and North Central,0.1851
Kansas,Jewell,Northwest and North Central,0.1851
Kansas,Lincoln,Northwest and North Central,0.1851
Kansas,Mitchell,Northwest and North Central,0.1851
Kansas,Osborne,Northwest and North Central,0.1851
Kansas,Ottawa,Northwest and North Central,0.1851
Kansas,Republic,Northwest and North Central,0.1851
Kansas,Russell,Northwest and North Central,0.1851
Kansas,Saline,Northwest and North Central,0.1851
Kansas,Smith,Northwest and North Central,0.1851
Kansas,Washington,Northwest and North Central,0.1851
Kansas,Barber,South Central,0.1946
Kansas,Barton,South Central,0.1946
Kansas,Butler,South Central,0.1946
Kansas,Cowley,South Central,0.1946
Kansas,Harper,South Central,0.1946
Kansas,Harvey,South Central,0.1946
Kansas,Kingman,South Central,0.1946
Kansas,Marion,South Central,0.1946
Kansas,McPherson,South Central,0.1946
Kansas,Pratt,South Central,0.1946
Kansas,Reno,South Central,0.1946
Kansas,Rice,South Central,0.1946
Kansas,Sedgwick,South Central,0.1946
Kansas,Stafford,South Central,0.1946
Kansas,Sumner,South Central,0.1946
Kansas,Allen,Southeast,0.1903
Kansas,Anderson,Southeast,0.1903
Kansas,Bourbon,Southeast,0.1903
Kansas,Chase,Southeast,0.1903
Kansas,Chautauqua,Southeast,0.1903
Kansas,Cherokee,Southeast,0.1903
Kansas,Coffey,Southeast,0.1903
Kansas,Crawford,Southeast,0.1903
Kansas,Elk,Southeast,0.1903
Kansas,Greenwood,Southeast,0.1903
Kansas,Labette,Southeast,0.1903
Kansas,Linn,Southeast,0.1903
Kansas,Montgomery,Southeast,0.1903
Kansas,Neosho,Southeast,0.1903
Kansas,Wilson,Southeast,0.1903
Kansas,Woodson,Southeast,0.1903
Kansas,Clark,Southwest,0.1795
Kansas,Comanche,Southwest,0.1795
Kansas,Edwards,Southwest,0.1795
Kansas,Finney,Southwest,0.1795
Kansas,Ford,Southwest,0.1795
Kansas,Grant,Southwest,0.1795
Kansas,Gray,Southwest,0.1795
Kansas,Greeley,Southwest,0.1795
Kansas,Hamilton,Southwest,0.1795
Kansas,Haskell,Southwest,0.1795
Kansas,Hodgeman,Southwest,0.1795
Kansas,Kearny,Southwest,0.1795
Kansas,Kiowa,Southwest,0.1795
Kansas,Lane,Southwest,0.1795
Kansas,Meade,Southwest,0.1795
Kansas,Morton,Southwest,0.1795
Kansas,Ness,Southwest,0.1795
Kansas,Pawnee,Southwest,0.1795
Kansas,Rush,Southwest,0.1795
Kansas,Scott,Southwest,0.1795
Kansas,Seward,Southwest,0.1795
Kansas,Stanton,Southwest,0.1795
Kansas,Stevens,Southwest,0.1795
Kansas,Wichita,Southwest,0.1795
Kentucky,Adair,"Adanta, Cumberland River, and Lifeskills",0.2173
Kentucky,Casey,"Adanta, Cumberland River, and Lifeskills",0.2173
Kentucky,Clinton,"Adanta, Cumberland River, and Lifeskills",0.2173
Kentucky,Cumberland,"Adanta, Cumberland River, and Lifeskills",0.2173
Kentucky,Green,"Adanta, Cumberland River, and Lifeskills",0.2173
Kentucky,McCreary,"Adanta, Cumberland River, and Lifeskills",0.2173
Kentucky,Pulaski,"Adanta, Cumberland River, and Lifeskills",0.2173
Kentucky,Russell,"Adanta, Cumberland River, and Lifeskills",0.2173
Kentucky,Taylor,"Adanta, Cumberland River, and Lifeskills",0.2173
Kentucky,Wayne,"Adanta, Cumberland River, and Lifeskills",0.2173
Kentucky,Bell,"Adanta, Cumberland River, and Lifeskills",0.2173
Kentucky,Clay,"Adanta, Cumberland River, and Lifeskills",0.2173
Kentucky,Harlan,"Adanta, Cumberland River, and Lifeskills",0.2173
Kentucky,Jackson,"Adanta, Cumberland River, and Lifeskills",0.2173
Kentucky,Knox,"Adanta, Cumberland River, and Lifeskills",0.2173
Kentucky,Laurel,"Adanta, Cumberland River, and Lifeskills",0.2173
Kentucky,Rockcastle,"Adanta, Cumberland River, and Lifeskills",0.2173
Kentucky,Whitley,"Adanta, Cumberland River, and Lifeskills",0.2173
Kentucky,Allen,"Adanta, Cumberland River, and Lifeskills",0.2173
Kentucky,Barren,"Adanta, Cumberland River, and Lifeskills",0.2173
Kentucky,Butler,"Adanta, Cumberland River, and Lifeskills",0.2173
Kentucky,Edmonson,"Adanta, Cumberland River, and Lifeskills",0.2173
Kentucky,Hart,"Adanta, Cumberland River, and Lifeskills",0.2173
Kentucky,Logan,"Adanta, Cumberland River, and Lifeskills",0.2173
Kentucky,Metcalfe,"Adanta, Cumberland River, and Lifeskills",0.2173
Kentucky,Monroe,"Adanta, Cumberland River, and Lifeskills",0.2173
Kentucky,Simpson,"Adanta, Cumberland River, and Lifeskills",0.2173
Kentucky,Warren,"Adanta, Cumberland River, and Lifeskills",0.2173
Kentucky,Anderson,"Bluegrass, Comprehend, and North Key",0.2411
Kentucky,Bourbon,"Bluegrass, Comprehend, and North Key",0.2411
Kentucky,Boyle,"Bluegrass, Comprehend, and North Key",0.2411
Kentucky,Clark,"Bluegrass, Comprehend, and North Key",0.2411
Kentucky,Estill,"Bluegrass, Comprehend, and North Key",0.2411
Kentucky,Fayette,"Bluegrass, Comprehend, and North Key",0.2411
Kentucky,Franklin,"Bluegrass, Comprehend, and North Key",0.2411
Kentucky,Garrard,"Bluegrass, Comprehend, and North Key",0.2411
Kentucky,Harrison,"Bluegrass, Comprehend, and North Key",0.2411
Kentucky,Jessamine,"Bluegrass, Comprehend, and North Key",0.2411
Kentucky,Lincoln,"Bluegrass, Comprehend, and North Key",0.2411
Kentucky,Madison,"Bluegrass, Comprehend, and North Key",0.2411
Kentucky,Mercer,"Bluegrass, Comprehend, and North Key",0.2411
Kentucky,Nicholas,"Bluegrass, Comprehend, and North Key",0.2411
Kentucky,Powell,"Bluegrass, Comprehend, and North Key",0.2411
Kentucky,Scott,"Bluegrass, Comprehend, and North Key",0.2411
Kentucky,Woodford,"Bluegrass, Comprehend, and North Key",0.2411
Kentucky,Bracken,"Bluegrass, Comprehend, and North Key",0.2411
Kentucky,Fleming,"Bluegrass, Comprehend, and North Key",0.2411
Kentucky,Lewis,"Bluegrass, Comprehend, and North Key",0.2411
Kentucky,Mason,"Bluegrass, Comprehend, and North Key",0.2411
Kentucky,Robertson,"Bluegrass, Comprehend, and North Key",0.2411
Kentucky,Boone,"Bluegrass, Comprehend, and North Key",0.2411
Kentucky,Campbell,"Bluegrass, Comprehend, and North Key",0.2411
Kentucky,Carroll,"Bluegrass, Comprehend, and North Key",0.2411
Kentucky,Gallatin,"Bluegrass, Comprehend, and North Key",0.2411
Kentucky,Grant,"Bluegrass, Comprehend, and North Key",0.2411
Kentucky,Kenton,"Bluegrass, Comprehend, and North Key",0.2411
Kentucky,Owen,"Bluegrass, Comprehend, and North Key",0.2411
Kentucky,Pendleton,"Bluegrass, Comprehend, and North Key",0.2411
Kentucky,Bullitt,Centerstone,0.2169
Kentucky,Henry,Centerstone,0.2169
Kentucky,Jefferson,Centerstone,0.2169
Kentucky,Oldham,Centerstone,0.2169
Kentucky,Shelby,Centerstone,0.2169
Kentucky,Spencer,Centerstone,0.2169
Kentucky,Trimble,Centerstone,0.2169
Kentucky,Breckinridge,Communicare and River Valley,0.2049
Kentucky,Grayson,Communicare and River Valley,0.2049
Kentucky,Hardin,Communicare and River Valley,0.2049
Kentucky,Larue,Communicare and River Valley,0.2049
Kentucky,Marion,Communicare and River Valley,0.2049
Kentucky,Meade,Communicare and River Valley,0.2049
Kentucky,Nelson,Communicare and River Valley,0.2049
Kentucky,Washington,Communicare and River Valley,0.2049
Kentucky,Daviess,Communicare and River Valley,0.2049
Kentucky,Hancock,Communicare and River Valley,0.2049
Kentucky,Henderson,Communicare and River Valley,0.2049
Kentucky,McLean,Communicare and River Valley,0.2049
Kentucky,Ohio,Communicare and River Valley,0.2049
Kentucky,Union,Communicare and River Valley,0.2049
Kentucky,Webster,Communicare and River Valley,0.2049
Kentucky,Ballard,Four Rivers and Pennyroyal,0.2164
Kentucky,Calloway,Four Rivers and Pennyroyal,0.2164
Kentucky,Carlisle,Four Rivers and Pennyroyal,0.2164
Kentucky,Fulton,Four Rivers and Pennyroyal,0.2164
Kentucky,Graves,Four Rivers and Pennyroyal,0.2164
Kentucky,Hickman,Four Rivers and Pennyroyal,0.2164
Kentucky,Livingston,Four Rivers and Pennyroyal,0.2164
Kentucky,Marshall,Four Rivers and Pennyroyal,0.2164
Kentucky,McCracken,Four Rivers and Pennyroyal,0.2164
Kentucky,Caldwell,Four Rivers and Pennyroyal,0.2164
Kentucky,Christian,Four Rivers and Pennyroyal,0.2164
Kentucky,Crittenden,Four Rivers and Pennyroyal,0.2164
Kentucky,Hopkins,Four Rivers and Pennyroyal,0.2164
Kentucky,Lyon,Four Rivers and Pennyroyal,0.2164
Kentucky,Muhlenberg,Four Rivers and Pennyroyal,0.2164
Kentucky,Todd,Four Rivers and Pennyroyal,0.2164
Kentucky,Trigg,Four Rivers and Pennyroyal,0.2164
Kentucky,Breathitt,"Kentucky River, Mountain, and Pathways",0.2385
Kentucky,Knott,"Kentucky River, Mountain, and Pathways",0.2385
Kentucky,Lee,"Kentucky River, Mountain, and Pathways",0.2385
Kentucky,Leslie,"Kentucky River, Mountain, and Pathways",0.2385
Kentucky,Letcher,"Kentucky River, Mountain, and Pathways",0.2385
Kentucky,Owsley,"Kentucky River, Mountain, and Pathways",0.2385
Kentucky,Perry,"Kentucky River, Mountain, and Pathways",0.2385
Kentucky,Wolfe,"Kentucky River, Mountain, and Pathways",0.2385
Kentucky,Floyd,"Kentucky River, Mountain, and Pathways",0.2385
Kentucky,Johnson,"Kentucky River, Mountain, and Pathways",0.2385
Kentucky,Magoffin,"Kentucky River, Mountain, and Pathways",0.2385
Kentucky,Martin,"Kentucky River, Mountain, and Pathways",0.2385
Kentucky,Pike,"Kentucky River, Mountain, and Pathways",0.2385
Kentucky,Bath,"Kentucky River, Mountain, and Pathways",0.2385
Kentucky,Boyd,"Kentucky River, Mountain, and Pathways",0.2385
Kentucky,Carter,"Kentucky River, Mountain, and Pathways",0.2385
Kentucky,Elliott,"Kentucky River, Mountain, and Pathways",0.2385
Kentucky,Greenup,"Kentucky River, Mountain, and Pathways",0.2385
Kentucky,Lawrence,"Kentucky River, Mountain, and Pathways",0.2385
Kentucky,Menifee,"Kentucky River, Mountain, and Pathways",0.2385
Kentucky,Montgomery,"Kentucky River, Mountain, and Pathways",0.2385
Kentucky,Morgan,"Kentucky River, Mountain, and Pathways",0.2385
Kentucky,Rowan,"Kentucky River, Mountain, and Pathways",0.2385
Louisiana,Orleans,Region 1,0.1946
Louisiana,Plaquemines,Region 1,0.1946
Louisiana,St Bernard,Region 1,0.1946
Louisiana,Jefferson,Region 10 (Jefferson),0.2028
Louisiana,Ascension,Regions 2 and 9,0.1967
Louisiana,East Baton Rouge,Regions 2 and 9,0.1967
Louisiana,East Feliciana,Regions 2 and 9,0.1967
Louisiana,Iberville,Regions 2 and 9,0.1967
Louisiana,Pointe Coupee,Regions 2 and 9,0.1967
Louisiana,West Baton Rouge,Regions 2 and 9,0.1967
Louisiana,West Feliciana,Regions 2 and 9,0.1967
Louisiana,Livingston,Regions 2 and 9,0.1967
Louisiana,St Helena,Regions 2 and 9,0.1967
Louisiana,ST TAMMANY,Regions 2 and 9,0.1967
Louisiana,Tangipahoa,Regions 2 and 9,0.1967
Louisiana,Washington,Regions 2 and 9,0.1967
Louisiana,Assumption,Region 3,0.1918
Louisiana,Lafourche,Region 3,0.1918
Louisiana,St Charles,Region 3,0.1918
Louisiana,St James,Region 3,0.1918
Louisiana,St John the,Region 3,0.1918
Louisiana,   Baptist,Region 3,0.1918
Louisiana,St Mary,Region 3,0.1918
Louisiana,Terrebonne,Region 3,0.1918
Louisiana,Acadia,"Regions 4, 5, and 6",0.2026
Louisiana,Evangeline,"Regions 4, 5, and 6",0.2026
Louisiana,Iberia,"Regions 4, 5, and 6",0.2026
Louisiana,Lafayette,"Regions 4, 5, and 6",0.2026
Louisiana,ST LANDRY,"Regions 4, 5, and 6",0.2026
Louisiana,St Martin,"Regions 4, 5, and 6",0.2026
Louisiana,Vermilion,"Regions 4, 5, and 6",0.2026
Louisiana,Allen,"Regions 4, 5, and 6",0.2026
Louisiana,Beauregard,"Regions 4, 5, and 6",0.2026
Louisiana,Calcasieu,"Regions 4, 5, and 6",0.2026
Louisiana,Cameron,"Regions 4, 5, and 6",0.2026
Louisiana,Jefferson Davis,"Regions 4, 5, and 6",0.2026
Louisiana,Avoyelles,"Regions 4, 5, and 6",0.2026
Louisiana,Catahoula,"Regions 4, 5, and 6",0.2026
Louisiana,Concordia,"Regions 4, 5, and 6",0.2026
Louisiana,Grant,"Regions 4, 5, and 6",0.2026
Louisiana,La Salle,"Regions 4, 5, and 6",0.2026
Louisiana,Rapides,"Regions 4, 5, and 6",0.2026
Louisiana,Vernon,"Regions 4, 5, and 6",0.2026
Louisiana,Winn,"Regions 4, 5, and 6",0.2026
Louisiana,Bienville,Regions 7 and 8,0.1907
Louisiana,Bossier,Regions 7 and 8,0.1907
Louisiana,Caddo,Regions 7 and 8,0.1907
Louisiana,Claiborne,Regions 7 and 8,0.1907
Louisiana,De Soto,Regions 7 and 8,0.1907
Louisiana,Natchitoches,Regions 7 and 8,0.1907
Louisiana,Red River,Regions 7 and 8,0.1907
Louisiana,Sabine,Regions 7 and 8,0.1907
Louisiana,Webster,Regions 7 and 8,0.1907
Louisiana,Caldwell,Regions 7 and 8,0.1907
Louisiana,East Carroll,Regions 7 and 8,0.1907
Louisiana,Franklin,Regions 7 and 8,0.1907
Louisiana,Jackson,Regions 7 and 8,0.1907
Louisiana,Lincoln,Regions 7 and 8,0.1907
Louisiana,Madison,Regions 7 and 8,0.1907
Louisiana,Morehouse,Regions 7 and 8,0.1907
Louisiana,Ouachita,Regions 7 and 8,0.1907
Louisiana,Richland,Regions 7 and 8,0.1907
Louisiana,Tensas,Regions 7 and 8,0.1907
Louisiana,Union,Regions 7 and 8,0.1907
Louisiana,West Carroll,Regions 7 and 8,0.1907
Maine,Aroostook,Aroostook,0.1903
Maine,Hancock,Downeast,0.1818
Maine,Washington,Downeast,0.1818
Maine,Kennebec,Central,0.2082
Maine,Somerset,Central,0.2082
Maine,Cumberland,Cumberland,0.1945
Maine,Knox,Midcoast,0.1840
Maine,Lincoln,Midcoast,0.1840
Maine,Sagadahoc,Midcoast,0.1840
Maine,Waldo,Midcoast,0.1840
Maine,Penobscot,Penquis,0.2136
Maine,Piscataquis,Penquis,0.2136
Maine,Androscoggin,Western,0.2222
Maine,Franklin,Western,0.2222
Maine,Oxford,Western,0.2222
Maine,York,York,0.2028
Maryland,Anne Arundel,Anne Arundel,0.1799
Maryland,Baltimore City,Baltimore City,0.1846
Maryland,Baltimore,Baltimore County,0.1770
Maryland,Montgomery,Montgomery,0.1508
Maryland,Carroll,North Central,0.1853
Maryland,Howard,North Central,0.1853
Maryland,Caroline,Northeast,0.1927
Maryland,Cecil,Northeast,0.1927
Maryland,Harford,Northeast,0.1927
Maryland,Kent,Northeast,0.1927
Maryland,Queen Anne's,Northeast,0.1927
Maryland,Talbot,Northeast,0.1927
Maryland,Prince George's,Prince George's,0.1436
Maryland,Calvert,South,0.1741
Maryland,Charles,South,0.1741
Maryland,Dorchester,South,0.1741
Maryland,Somerset,South,0.1741
Maryland,ST MARY'S,South,0.1741
Maryland,Wicomico,South,0.1741
Maryland,Worcester,South,0.1741
Maryland,Allegany,West,0.1738
Maryland,Frederick,West,0.1738
Maryland,Garrett,West,0.1738
Maryland,Washington,West,0.1738
Massachusetts,BARNSTABLE,Southeast,0.2130
Massachusetts,BERKSHIRE,Western,0.2220
Massachusetts,BRISTOL,Southeast,0.2130
Massachusetts,ESSEX,Northeast,0.1911
Massachusetts,FRANKLIN,Western,0.2220
Massachusetts,HAMPDEN,Massachusetts,0.2080
Massachusetts,HAMPSHIRE,Western,0.2220
Massachusetts,MIDDLESEX,Massachusetts,0.2080
Massachusetts,NORFOLK,Massachusetts,0.2080
Massachusetts,PLYMOUTH,Massachusetts,0.2080
Massachusetts,SUFFOLK,Boston,0.2423
Massachusetts,WORCESTER,Massachusetts,0.2080
Michigan,Alger,Region 1,0.1851
Michigan,Baraga,Region 1,0.1851
Michigan,Chippewa,Region 1,0.1851
Michigan,Delta,Region 1,0.1851
Michigan,Dickinson,Region 1,0.1851
Michigan,Gogebic,Region 1,0.1851
Michigan,Houghton,Region 1,0.1851
Michigan,Iron,Region 1,0.1851
Michigan,Keweenaw,Region 1,0.1851
Michigan,Luce,Region 1,0.1851
Michigan,Mackinac,Region 1,0.1851
Michigan,Marquette,Region 1,0.1851
Michigan,Menominee,Region 1,0.1851
Michigan,Ontonagon,Region 1,0.1851
Michigan,Schoolcraft,Region 1,0.1851
Michigan,Alcona,Region 2,0.1680
Michigan,Alpena,Region 2,0.1680
Michigan,Antrim,Region 2,0.1680
Michigan,Benzie,Region 2,0.1680
Michigan,Charlevoix,Region 2,0.1680
Michigan,Cheboygan,Region 2,0.1680
Michigan,Crawford,Region 2,0.1680
Michigan,Emmet,Region 2,0.1680
Michigan,Grand Traverse,Region 2,0.1680
Michigan,Iosco,Region 2,0.1680
Michigan,Kalkaska,Region 2,0.1680
Michigan,Leelanau,Region 2,0.1680
Michigan,Manistee,Region 2,0.1680
Michigan,Missaukee,Region 2,0.1680
Michigan,Montmorency,Region 2,0.1680
Michigan,Ogemaw,Region 2,0.1680
Michigan,Oscoda,Region 2,0.1680
Michigan,Otsego,Region 2,0.1680
Michigan,Presque Isle,Region 2,0.1680
Michigan,Roscommon,Region 2,0.1680
Michigan,Wexford,Region 2,0.1680
Michigan,Allegan,Region 3,0.1885
Michigan,Kent,Region 3,0.1885
Michigan,Lake,Region 3,0.1885
Michigan,Mason,Region 3,0.1885
Michigan,Muskegon,Region 3,0.1885
Michigan,Oceana,Region 3,0.1885
Michigan,Ottawa,Region 3,0.1885
Michigan,Barry,Region 4,0.1963
Michigan,Berrien,Region 4,0.1963
Michigan,Branch,Region 4,0.1963
Michigan,Calhoun,Region 4,0.1963
Michigan,Cass,Region 4,0.1963
Michigan,Kalamazoo,Region 4,0.1963
Michigan,St Joseph,Region 4,0.1963
Michigan,Van Buren,Region 4,0.1963
Michigan,Arenac,Region 5,0.1861
Michigan,Bay,Region 5,0.1861
Michigan,Clare,Region 5,0.1861
Michigan,Clinton,Region 5,0.1861
Michigan,Eaton,Region 5,0.1861
Michigan,Gladwin,Region 5,0.1861
Michigan,Gratiot,Region 5,0.1861
Michigan,Hillsdale,Region 5,0.1861
Michigan,Huron,Region 5,0.1861
Michigan,Ingham,Region 5,0.1861
Michigan,Ionia,Region 5,0.1861
Michigan,Isabella,Region 5,0.1861
Michigan,Jackson,Region 5,0.1861
Michigan,Mecosta,Region 5,0.1861
Michigan,Midland,Region 5,0.1861
Michigan,Montcalm,Region 5,0.1861
Michigan,Newaygo,Region 5,0.1861
Michigan,Osceola,Region 5,0.1861
Michigan,Saginaw,Region 5,0.1861
Michigan,Shiawassee,Region 5,0.1861
Michigan,Tuscola,Region 5,0.1861
Michigan,Lenawee,Region 6,0.1987
Michigan,Livingston,Region 6,0.1987
Michigan,Monroe,Region 6,0.1987
Michigan,Washtenaw,Region 6,0.1987
Michigan,Wayne,Region 7,0.1888
Michigan,Oakland,Region 8,0.1641
Michigan,Macomb,Region 9,0.1860
Michigan,Genesee,Region 10,0.1978
Michigan,Lapeer,Region 10,0.1978
Michigan,Sanilac,Region 10,0.1978
Michigan,ST CLAIR,Region 10,0.1978
Minnesota,Becker,Region 1,0.1790
Minnesota,Beltrami,Region 1,0.1790
Minnesota,Clearwater,Region 1,0.1790
Minnesota,Hubbard,Region 1,0.1790
Minnesota,Kittson,Region 1,0.1790
Minnesota,Lake of the Woods,Region 1,0.1790
Minnesota,Mahnomen,Region 1,0.1790
Minnesota,Marshall,Region 1,0.1790
Minnesota,Norman,Region 1,0.1790
Minnesota,Pennington,Region 1,0.1790
Minnesota,Polk,Region 1,0.1790
Minnesota,Red Lake,Region 1,0.1790
Minnesota,Roseau,Region 1,0.1790
Minnesota,Aitkin,Region 2,0.1904
Minnesota,Carlton,Region 2,0.1904
Minnesota,Cook,Region 2,0.1904
Minnesota,Itasca,Region 2,0.1904
Minnesota,Koochiching,Region 2,0.1904
Minnesota,Lake,Region 2,0.1904
Minnesota,ST LOUIS,Region 2,0.1904
Minnesota,Cass,Region 3,0.1896
Minnesota,Clay,Region 3,0.1896
Minnesota,Crow Wing,Region 3,0.1896
Minnesota,Douglas,Region 3,0.1896
Minnesota,Grant,Region 3,0.1896
Minnesota,Otter Tail,Region 3,0.1896
Minnesota,Pope,Region 3,0.1896
Minnesota,Stevens,Region 3,0.1896
Minnesota,Todd,Region 3,0.1896
Minnesota,Traverse,Region 3,0.1896
Minnesota,Wadena,Region 3,0.1896
Minnesota,Wilkin,Region 3,0.1896
Minnesota,Benton,Region 4,0.1862
Minnesota,Chisago,Region 4,0.1862
Minnesota,Isanti,Region 4,0.1862
Minnesota,Kanabec,Region 4,0.1862
Minnesota,Mille Lacs,Region 4,0.1862
Minnesota,Morrison,Region 4,0.1862
Minnesota,Pine,Region 4,0.1862
Minnesota,Sherburne,Region 4,0.1862
Minnesota,Stearns,Region 4,0.1862
Minnesota,Wright,Region 4,0.1862
Minnesota,Big Stone,Region 5,0.1787
Minnesota,Blue Earth,Region 5,0.1787
Minnesota,Brown,Region 5,0.1787
Minnesota,Chippewa,Region 5,0.1787
Minnesota,Cottonwood,Region 5,0.1787
Minnesota,Faribault,Region 5,0.1787
Minnesota,Jackson,Region 5,0.1787
Minnesota,Kandiyohi,Region 5,0.1787
Minnesota,Lac qui Parle,Region 5,0.1787
Minnesota,Le Sueur,Region 5,0.1787
Minnesota,Lincoln,Region 5,0.1787
Minnesota,Lyon,Region 5,0.1787
Minnesota,Martin,Region 5,0.1787
Minnesota,McLeod,Region 5,0.1787
Minnesota,Meeker,Region 5,0.1787
Minnesota,Murray,Region 5,0.1787
Minnesota,Nicollet,Region 5,0.1787
